date,state,positive,new_positive,negative,death,new_death,hospitalized
20200613,Guam,185,1,8358,5,0,
20200613,Hawaii,706,14,58632,17,0,87
20200613,Iowa,23717,380,195891,650,7,
20200613,Idaho,3353,51,59305,87,1,265
20200613,Illinois,132732,673,1037074,6470,29,
20200613,Indiana,39543,397,301094,2413,17,6349
20200613,Kansas,11047,0,118105,243,0,973
20200613,Kentucky,12445,500,282140,499,6,2433
20200613,Louisiana,46283,1288,458100,3004,8,
20200613,Massachusetts,105395,336,598201,7576,38,10772
20200613,Maryland,61305,692,347453,2926,26,10053
20200613,Maine,2757,36,65593,100,0,313
20200613,Michigan,65836,164,733647,6013,23,
20200613,Minnesota,30465,2,387245,1314,9,3581
20200613,Missouri,15810,225,253986,879,7,
20200613,MP,30,0,7906,2,0,
20200613,Mississippi,19348,257,194537,889,8,2644
20200613,Montana,588,15,57416,18,0,77
20200613,North Carolina,42676,1427,569014,1104,12,
20200613,North Dakota,3058,42,82815,67,0,197
20200613,Nebraska,16513,198,117864,216,4,1067
20200613,New Hampshire,5251,42,88705,315,7,503
20200613,New Jersey,166605,441,911610,12589,100,18707
20200613,New Mexico,9526,0,245758,426,0,1625
20200613,Nevada,10946,268,193934,478,3,
20200613,New York,382630,916,2489610,24527,32,89995
20200613,Ohio,40848,424,498050,2554,46,6864
20200613,Oklahoma,8073,225,238366,359,0,1111
20200613,Oregon,5535,158,164944,174,1,875
20200613,Pennsylvania,78462,463,496589,6211,49,
20200613,Puerto Rico,5690,154,113280,146,0,
20200613,Rhode Island,16072,49,116709,833,0,1853
20200613,South Carolina,17955,785,223951,599,6,1988
20200613,South Dakota,5833,91,58680,75,1,531
20200613,Tennessee,29541,415,571821,472,4,2073
20200613,Texas,86011,2331,1174308,1957,18,
20200613,Utah,13981,404,248801,139,0,1012
20200613,Virginia,53869,658,406124,1541,7,8090
20200613,Virgin Islands,72,0,2284,6,0,
20200613,Vermont,1125,6,48808,55,0,
20200613,Washington,26985,160,402149,1204,10,3817
20200613,Wisconsin,25089,294,388399,691,2,3035
20200613,West Virginia,2259,26,125258,88,2,
20200613,Wyoming,1050,23,32005,18,0,93
20200612,Alaska,625,14,70255,12,1,
20200612,Alabama,23710,865,262675,769,14,2202
20200612,Arkansas,11547,731,169575,176,5,961
20200612,American Samoa,0,0,174,0,0,
20200612,Arizona,32918,1654,289861,1144,17,4079
20200612,California,141983,2702,2520275,4943,62,
20200612,Colorado,28647,148,205723,1339,11,5057
20200612,Connecticut,44689,228,300443,4159,13,9912
20200612,Washington DC,9654,65,52299,506,4,
20200612,Delaware,10173,67,67521,494,0,
20200612,Florida,70971,1902,1264928,2967,29,11986
20200612,Georgia,55783,810,536175,2418,43,9181
20200612,Guam,184,1,8343,5,0,
20200612,Hawaii,692,7,57887,17,0,86
20200612,Iowa,23337,399,191207,643,4,
20200612,Idaho,3302,42,58130,86,1,265
20200612,Illinois,132059,732,1015903,6441,78,
20200612,Indiana,39146,398,296034,2396,16,6349
20200612,Kansas,11047,235,118105,243,3,973
20200612,Kentucky,11945,0,269149,493,0,2406
20200612,Louisiana,44995,523,434539,2996,9,
20200612,Massachusetts,105059,392,588300,7538,46,10726
20200612,Maryland,60613,416,339482,2900,25,9923
20200612,Maine,2721,54,64166,100,0,308
20200612,Michigan,65672,223,720615,5990,5,
20200612,Minnesota,30463,45,377589,1305,25,3557
20200612,Missouri,15585,195,249550,872,12,
20200612,MP,30,0,7732,2,0,
20200612,Mississippi,19091,608,195402,881,13,2643
20200612,Montana,573,10,56449,18,0,77
20200612,North Carolina,41249,1768,554448,1092,28,
20200612,North Dakota,3016,36,81148,67,0,197
20200612,Nebraska,16315,290,114458,212,17,1029
20200612,New Hampshire,5209,31,86708,308,7,504
20200612,New Jersey,166164,348,889232,12489,46,18607
20200612,New Mexico,9526,276,245758,426,16,1625
20200612,Nevada,10678,279,188769,475,0,
20200612,New York,381714,822,2419686,24495,53,89995
20200612,Ohio,40424,420,483294,2508,18,6814
20200612,Oklahoma,7848,222,238366,359,2,1103
20200612,Oregon,5377,140,160812,173,2,875
20200612,Pennsylvania,77999,66,488385,6162,49,
20200612,Puerto Rico,5536,184,113280,146,2,
20200612,Rhode Island,16023,81,115483,833,10,1853
20200612,South Carolina,17170,729,218889,593,5,1988
20200612,South Dakota,5742,77,57263,74,1,525
20200612,Tennessee,29126,588,561047,468,27,2049
20200612,Texas,83680,2097,1143277,1939,19,
20200612,Utah,13577,325,245209,139,8,988
20200612,Virginia,53211,564,397319,1534,14,8028
20200612,Virgin Islands,72,0,2221,6,0,
20200612,Vermont,1119,9,47515,55,0,
20200612,Washington,26825,266,396220,1194,4,3772
20200612,Wisconsin,24795,354,377362,689,7,3003
20200612,West Virginia,2233,21,121806,86,1,
20200612,Wyoming,1027,18,30873,18,0,92
20200611,Alaska,611,18,68400,11,0,
20200611,Alabama,22845,856,255981,755,11,2165
20200611,Arkansas,10816,448,165849,171,6,925
20200611,American Samoa,0,0,174,0,0,
20200611,Arizona,31264,1412,278318,1127,32,4041
20200611,California,139281,3090,2458366,4881,105,
20200611,Colorado,28499,152,201846,1328,16,5035
20200611,Connecticut,44461,114,286610,4146,26,9912
20200611,Washington DC,9589,52,49699,502,3,
20200611,Delaware,10106,50,63927,494,1,
20200611,Florida,69069,1698,1237679,2938,49,11850
20200611,Georgia,54973,993,529268,2375,46,9073
20200611,Guam,183,1,8197,5,0,
20200611,Hawaii,685,3,56610,17,0,85
20200611,Iowa,22938,387,185601,639,9,
20200611,Idaho,3260,40,56855,85,0,262
20200611,Illinois,131327,766,991724,6363,90,
20200611,Indiana,38748,411,288594,2380,25,6314
20200611,Kansas,10812,0,112930,240,0,954
20200611,Kentucky,11945,62,269149,493,9,2406
20200611,Louisiana,44472,442,425201,2987,19,
20200611,Massachusetts,104667,511,578421,7492,38,10654
20200611,Maryland,60197,732,332173,2875,31,9789
20200611,Maine,2667,30,62790,100,0,308
20200611,Michigan,65449,267,705071,5985,33,
20200611,Minnesota,30418,219,364816,1280,13,3522
20200611,Missouri,15390,203,243650,860,12,
20200611,MP,30,0,7551,2,0,
20200611,Mississippi,18483,0,195402,868,0,2614
20200611,Montana,563,2,55214,18,0,74
20200611,North Carolina,39481,1310,533196,1064,11,
20200611,North Dakota,2980,39,79808,67,0,193
20200611,Nebraska,16025,142,111637,195,4,1000
20200611,New Hampshire,5178,46,84729,301,7,500
20200611,New Jersey,165816,470,864977,12443,66,18492
20200611,New Mexico,9250,145,236307,410,6,1583
20200611,Nevada,10399,235,182855,475,1,
20200611,New York,380892,736,2348113,24442,38,89995
20200611,Ohio,40004,429,472579,2490,33,6753
20200611,Oklahoma,7626,146,233819,357,2,1092
20200611,Oregon,5237,177,156567,171,2,864
20200611,Pennsylvania,77933,467,476439,6113,51,
20200611,Puerto Rico,5352,23,88685,144,1,
20200611,Rhode Island,15942,87,113390,823,11,1842
20200611,South Carolina,16441,682,213616,588,13,1898
20200611,South Dakota,5665,61,56079,73,4,514
20200611,Tennessee,28538,477,506756,441,5,2011
20200611,Texas,81583,1826,1124737,1920,35,
20200611,Utah,13252,388,241416,131,3,968
20200611,Virginia,52647,470,354750,1520,6,7964
20200611,Virgin Islands,72,0,2180,6,0,
20200611,Vermont,1110,15,46099,55,0,
20200611,Washington,26559,278,387295,1190,14,3773
20200611,Wisconsin,24441,371,366054,682,11,2976
20200611,West Virginia,2212,24,118908,85,0,
20200611,Wyoming,1009,29,30609,18,0,92
20200610,Alaska,593,20,67127,11,0,
20200610,Alabama,21989,567,251068,744,15,2129
20200610,Arkansas,10368,288,165849,165,4,901
20200610,American Samoa,0,0,174,0,0,
20200610,Arizona,29852,1556,269835,1095,25,4000
20200610,California,136191,2702,2404607,4776,79,
20200610,Colorado,28347,164,197747,1312,20,5025
20200610,Connecticut,44347,168,278657,4120,23,9669
20200610,Washington DC,9537,63,48655,499,4,
20200610,Delaware,10056,36,61689,493,1,
20200610,Florida,67371,1371,1211652,2889,38,11621
20200610,Georgia,53980,731,516975,2329,44,8974
20200610,Guam,182,2,8100,5,0,
20200610,Hawaii,682,6,55491,17,0,84
20200610,Iowa,22551,315,180278,630,6,
20200610,Idaho,3220,31,55832,85,2,262
20200610,Illinois,130561,625,970165,6273,77,
20200610,Indiana,38337,304,281757,2355,16,6261
20200610,Kansas,10812,162,112930,240,4,954
20200610,Kentucky,11883,175,262531,484,7,2396
20200610,Louisiana,44030,418,416090,2968,11,
20200610,Massachusetts,104156,267,567934,7454,46,10582
20200610,Maryland,59465,561,325177,2844,33,9755
20200610,Maine,2637,31,61303,100,0,303
20200610,Michigan,65182,15,690869,5952,1,
20200610,Minnesota,30199,333,351634,1267,39,3482
20200610,Missouri,15187,274,236442,848,8,
20200610,MP,30,0,7493,2,0,
20200610,Mississippi,18483,715,195402,868,31,2614
20200610,Montana,561,7,54055,18,0,74
20200610,North Carolina,38171,1011,515479,1053,24,
20200610,North Dakota,2941,40,78719,67,2,193
20200610,Nebraska,15883,131,109279,191,3,989
20200610,New Hampshire,5132,53,83515,294,8,496
20200610,New Jersey,165346,550,843588,12377,74,18223
20200610,New Mexico,9105,43,232552,404,4,1583
20200610,Nevada,10164,134,177159,474,2,
20200610,New York,380156,674,2288010,24404,56,89995
20200610,Ohio,39575,413,462309,2457,36,6693
20200610,Oklahoma,7480,117,229817,355,2,1075
20200610,Oregon,5060,72,151698,169,0,857
20200610,Pennsylvania,77466,410,466964,6062,48,
20200610,Puerto Rico,5329,144,88685,143,1,
20200610,Rhode Island,15855,104,111952,812,4,1828
20200610,South Carolina,15759,531,236773,575,7,1898
20200610,South Dakota,5604,81,55081,69,1,503
20200610,Tennessee,28061,486,500766,436,1,1990
20200610,Texas,79757,2504,1081330,1885,32,
20200610,Utah,12864,305,236896,128,1,954
20200610,Virginia,52177,439,346187,1514,18,7981
20200610,Virgin Islands,72,1,2169,6,0,
20200610,Vermont,1095,11,44647,55,0,
20200610,Washington,26281,277,376364,1176,15,3747
20200610,Wisconsin,24070,336,357112,671,10,2943
20200610,West Virginia,2188,19,115802,85,1,
20200610,Wyoming,980,10,29872,18,1,92
20200609,Alaska,573,10,66317,11,1,
20200609,Alabama,21422,497,246317,729,11,2087
20200609,Arkansas,10080,340,155701,161,6,865
20200609,American Samoa,0,0,174,0,0,
20200609,Arizona,28296,618,264917,1070,23,3959
20200609,California,133489,2170,2352756,4697,44,
20200609,Colorado,28183,182,193704,1292,18,4859
20200609,Connecticut,44179,87,273843,4097,13,9669
20200609,Washington DC,9474,85,47678,495,4,
20200609,Delaware,10020,48,60733,492,2,
20200609,Florida,66000,1096,1192305,2851,53,11460
20200609,Georgia,53249,752,503934,2285,77,8872
20200609,Guam,180,1,7796,5,0,
20200609,Hawaii,676,1,54798,17,0,84
20200609,Iowa,22236,249,175487,624,12,
20200609,Idaho,3189,50,54488,83,0,260
20200609,Illinois,129936,797,949970,6196,94,
20200609,Indiana,38033,410,277357,2339,23,6225
20200609,Kansas,10650,0,108859,236,0,936
20200609,Kentucky,11708,232,248230,477,5,2386
20200609,Louisiana,43612,562,410056,2957,13,
20200609,Massachusetts,103889,263,558103,7408,55,10507
20200609,Maryland,58904,500,319178,2811,35,9676
20200609,Maine,2606,18,59814,100,1,302
20200609,Michigan,65167,63,690869,5951,9,
20200609,Minnesota,29866,430,339927,1228,20,3441
20200609,Missouri,14913,179,230782,840,21,
20200609,MP,30,2,7493,2,0,
20200609,Mississippi,17768,0,190444,837,0,2535
20200609,Montana,554,6,52630,18,0,72
20200609,North Carolina,37160,676,498551,1029,23,
20200609,North Dakota,2901,21,77765,65,3,189
20200609,Nebraska,15752,118,106940,188,0,967
20200609,New Hampshire,5079,36,82044,286,0,492
20200609,New Jersey,164796,299,824701,12303,89,18069
20200609,New Mexico,9062,122,229739,400,4,1558
20200609,Nevada,10030,244,173559,472,3,
20200609,New York,379482,683,2226387,24348,49,89995
20200609,Ohio,39162,325,451228,2421,17,6620
20200609,Oklahoma,7363,158,226678,353,5,1061
20200609,Oregon,4988,66,148629,169,5,851
20200609,Pennsylvania,77056,493,459248,6014,61,
20200609,Puerto Rico,5185,139,88685,142,0,
20200609,Rhode Island,15751,68,110588,808,9,1815
20200609,South Carolina,15228,428,232754,568,11,1898
20200609,South Dakota,5523,52,53636,68,3,487
20200609,Tennessee,27575,631,493622,435,14,1974
20200609,Texas,77253,1637,1070102,1853,23,
20200609,Utah,12559,237,234301,127,3,931
20200609,Virginia,51738,487,339118,1496,19,7846
20200609,Virgin Islands,71,0,2137,6,0,
20200609,Vermont,1084,9,43144,55,0,
20200609,Washington,26004,272,365086,1161,2,3699
20200609,Wisconsin,23734,300,347210,661,15,2904
20200609,West Virginia,2169,16,112169,84,0,
20200609,Wyoming,970,10,29366,17,0,91
20200608,Alaska,563,19,65349,10,0,
20200608,Alabama,20925,425,239066,718,26,2054
20200608,Arkansas,9740,314,150847,155,1,844
20200608,American Samoa,0,0,174,0,0,
20200608,Arizona,27678,789,260403,1047,3,3911
20200608,California,131319,2507,2299871,4653,27,
20200608,Colorado,28001,153,189483,1274,0,4485
20200608,Connecticut,44092,124,269603,4084,13,9669
20200608,Washington DC,9389,57,46377,491,2,
20200608,Delaware,9972,30,59975,490,2,
20200608,Florida,64904,966,1169646,2798,12,11282
20200608,Georgia,52497,599,496878,2208,28,8746
20200608,Guam,179,0,7550,5,0,
20200608,Hawaii,675,2,54472,17,0,84
20200608,Iowa,21987,320,171635,612,8,
20200608,Idaho,3139,0,52902,83,0,260
20200608,Illinois,129139,1382,930458,6102,198,
20200608,Indiana,37623,226,271880,2316,13,6179
20200608,Kansas,10650,257,108859,236,4,936
20200608,Kentucky,11476,189,241381,472,2,2368
20200608,Louisiana,43050,234,399552,2944,8,
20200608,Massachusetts,103626,190,553643,7353,37,10425
20200608,Maryland,58404,431,313099,2776,27,9629
20200608,Maine,2588,18,59057,99,0,301
20200608,Michigan,65104,135,674060,5942,15,
20200608,Minnesota,29436,448,331476,1208,11,3401
20200608,Missouri,14734,181,226727,819,10,
20200608,MP,28,1,7214,2,0,
20200608,Mississippi,17768,498,190444,837,20,2535
20200608,Montana,548,3,51044,18,0,69
20200608,North Carolina,36484,938,483629,1006,10,
20200608,North Dakota,2880,19,77300,62,3,184
20200608,Nebraska,15634,91,105773,188,0,935
20200608,New Hampshire,5043,24,80509,286,3,489
20200608,New Jersey,164497,333,810592,12214,38,18050
20200608,New Mexico,8940,140,225435,396,4,1533
20200608,Nevada,9786,137,170217,469,4,
20200608,New York,378799,702,2177097,24299,40,89995
20200608,Ohio,38837,361,437981,2404,27,6550
20200608,Oklahoma,7205,55,214598,348,0,1039
20200608,Oregon,4922,114,144957,164,0,843
20200608,Pennsylvania,76563,351,451387,5953,10,
20200608,Puerto Rico,5046,61,88685,142,0,
20200608,Rhode Island,15683,45,109424,799,27,1807
20200608,South Carolina,14800,514,229861,557,11,1814
20200608,South Dakota,5471,33,52348,65,0,482
20200608,Tennessee,26944,563,485819,421,3,1948
20200608,Texas,75616,638,1044700,1830,0,
20200608,Utah,12322,256,230577,124,3,918
20200608,Virginia,51251,570,332341,1477,5,7730
20200608,Virgin Islands,71,0,2128,6,0,
20200608,Vermont,1075,12,41723,55,0,
20200608,Washington,25732,313,355573,1159,6,3669
20200608,Wisconsin,23434,222,333253,646,-1,2860
20200608,West Virginia,2153,9,111452,84,0,
20200608,Wyoming,960,13,29014,17,0,91
20200607,Alaska,544,8,64360,10,0,
20200607,Alabama,20500,457,239066,692,3,2022
20200607,Arkansas,9426,325,150847,154,0,844
20200607,American Samoa,0,0,174,0,0,
20200607,Arizona,26889,1438,254732,1044,2,3847
20200607,California,128812,2796,2233406,4626,67,
20200607,Colorado,27848,233,185166,1274,0,4480
20200607,Connecticut,43968,150,265055,4071,16,9669
20200607,Washington DC,9332,63,45215,489,6,
20200607,Delaware,9942,97,59055,488,3,
20200607,Florida,63938,1180,1152220,2786,13,11215
20200607,Georgia,51898,589,487986,2180,6,8685
20200607,Guam,179,0,7284,5,0,
20200607,Hawaii,673,9,53382,17,0,83
20200607,Iowa,21667,189,166525,604,6,
20200607,Idaho,3139,28,52902,83,0,260
20200607,Illinois,127757,867,915017,5904,40,
20200607,Indiana,37397,400,266866,2303,11,6136
20200607,Kansas,10393,0,103260,232,0,917
20200607,Kentucky,11287,0,237775,470,0,2361
20200607,Louisiana,42816,330,391249,2936,11,
20200607,Massachusetts,103436,304,549054,7316,27,10393
20200607,Maryland,57973,491,306830,2749,9,9546
20200607,Maine,2570,46,56399,99,1,298
20200607,Michigan,64969,55,661256,5927,11,
20200607,Minnesota,28988,135,324153,1197,16,3367
20200607,Missouri,14553,111,222305,809,0,
20200607,MP,27,1,7214,2,0,
20200607,Mississippi,17270,501,185979,817,14,2522
20200607,Montana,545,5,46833,18,0,69
20200607,North Carolina,35546,921,475680,996,4,
20200607,North Dakota,2861,45,77072,59,0,183
20200607,Nebraska,15543,164,104226,188,2,928
20200607,New Hampshire,5019,0,78990,283,0,487
20200607,New Jersey,164164,271,796261,12176,70,18050
20200607,New Mexico,8800,128,220347,392,5,1489
20200607,Nevada,9649,189,166048,465,2,
20200607,New York,378097,781,2119745,24259,47,89995
20200607,Ohio,38476,365,430548,2377,7,6497
20200607,Oklahoma,7150,147,214598,348,3,1026
20200607,Oregon,4808,146,143592,164,1,819
20200607,Pennsylvania,76212,506,444173,5943,12,
20200607,Puerto Rico,4985,70,88685,142,0,
20200607,Rhode Island,15638,49,108540,772,0,1775
20200607,South Carolina,14286,370,223573,546,1,1814
20200607,South Dakota,5438,71,51622,65,0,478
20200607,Tennessee,26381,310,472387,418,1,1932
20200607,Texas,74978,1425,1025468,1830,11,
20200607,Utah,12066,268,225885,121,0,900
20200607,Virginia,50681,1284,329135,1472,12,7724
20200607,Virgin Islands,71,0,2125,6,0,
20200607,Vermont,1063,17,40155,55,0,
20200607,Washington,25419,192,347610,1153,4,3652
20200607,Wisconsin,23212,275,325867,647,2,2848
20200607,West Virginia,2144,13,109663,84,0,
20200607,Wyoming,947,8,27804,17,0,90
20200606,Alaska,536,12,63365,10,0,48
20200606,Alabama,20043,656,225601,689,13,1993
20200606,Arkansas,9101,450,147656,154,2,838
20200606,American Samoa,0,0,174,0,0,
20200606,Arizona,25451,1119,246195,1042,30,3777
20200606,California,126016,3115,2182284,4559,74,
20200606,Colorado,27615,255,180662,1274,19,4472
20200606,Connecticut,43818,358,259611,4055,17,9669
20200606,Washington DC,9269,70,44409,483,8,
20200606,Delaware,9845,72,57790,485,0,
20200606,Florida,62758,1270,1111427,2773,28,11163
20200606,Georgia,51309,688,471548,2174,0,8662
20200606,Guam,179,0,7284,5,0,
20200606,Hawaii,664,9,52593,17,0,83
20200606,Iowa,21478,326,163236,598,6,
20200606,Idaho,3111,57,52128,83,0,257
20200606,Illinois,126890,975,895184,5864,69,
20200606,Indiana,36997,419,260533,2292,34,6091
20200606,Kansas,10393,0,103260,232,0,917
20200606,Kentucky,11287,310,237775,470,4,2361
20200606,Louisiana,42486,497,385583,2925,13,
20200606,Massachusetts,103132,575,541507,7289,54,10369
20200606,Maryland,57482,712,299894,2740,38,9451
20200606,Maine,2524,42,56399,98,0,296
20200606,Michigan,64914,93,650942,5916,7,
20200606,Minnesota,28853,165,314744,1181,22,3336
20200606,Missouri,14442,189,215623,809,10,
20200606,MP,26,0,6669,2,0,
20200606,Mississippi,16769,10,176354,803,0,2475
20200606,Montana,540,-1,46214,18,0,68
20200606,North Carolina,34625,1370,462725,992,26,
20200606,North Dakota,2816,71,76064,59,0,182
20200606,Nebraska,15379,262,102168,186,0,919
20200606,New Hampshire,5019,143,78990,283,10,487
20200606,New Jersey,163893,557,755555,12106,57,18023
20200606,New Mexico,8672,319,215968,387,4,1489
20200606,Nevada,9460,194,162311,463,3,
20200606,New York,377316,1108,2060091,24212,37,89995
20200606,Ohio,38111,353,420415,2370,15,6460
20200606,Oklahoma,7003,96,214598,345,1,1026
20200606,Oregon,4662,92,141497,163,2,819
20200606,Pennsylvania,75706,701,435122,5931,45,
20200606,Puerto Rico,4915,295,88685,142,1,
20200606,Rhode Island,15589,68,107782,772,0,1775
20200606,South Carolina,13916,463,218828,545,7,1814
20200606,South Dakota,5367,90,50091,65,0,474
20200606,Tennessee,26071,551,465350,417,9,1923
20200606,Texas,73553,1940,1019724,1819,31,
20200606,Utah,11798,546,223351,121,1,890
20200606,Virginia,49397,865,321734,1460,7,7553
20200606,Virgin Islands,71,0,2125,6,0,
20200606,Vermont,1046,19,39037,55,0,
20200606,Washington,25227,204,345430,1149,11,3639
20200606,Wisconsin,22937,338,314802,645,12,2832
20200606,West Virginia,2131,12,107592,84,0,
